Rank,Title,Score,Episodes,Airing
1435,Luo Xiao Hei Zhan Ji,7.58,ONA (28 eps),Mar 2011 - Aug 2019
1436,Arakawa Under the Bridge,7.57,TV (13 eps),Apr 2010 - Jun 2010
1437,Boku no Hero Academia the Movie 3: World Heroes' Mission,7.57,Movie (1 eps),Aug 2021 - Aug 2021
1438,Date A Bullet: Dead or Bullet,7.57,Movie (1 eps),Aug 2020 - Aug 2020
1439,Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma,7.57,Movie (1 eps),Jun 2018 - Jun 2018
1440,Free! Movie 1: Timeless Medley - Kizuna,7.57,Movie (1 eps),Apr 2017 - Apr 2017
1441,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,7.57,Special (1 eps),Jun 2018 - Jun 2018
1442,Hataraku Saibou (TV),7.57,TV (13 eps),Jul 2018 - Sep 2018
1443,Hinomaruzumou,7.57,TV (24 eps),Oct 2018 - Mar 2019
1444,K: Return of Kings,7.57,TV (13 eps),Oct 2015 - Dec 2015
1445,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,7.57,OVA (1 eps),May 2021 - May 2021
1446,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,7.57,Special (1 eps),Oct 2005 - Oct 2005
1447,Love Live! Sunshine!! 2nd Season,7.57,TV (13 eps),Oct 2017 - Dec 2017
1448,Lupin III: Episode 0 "First Contact",7.57,Special (1 eps),Jul 2002 - Jul 2002
1449,Mahou Sensei Negima!: Mou Hitotsu no Sekai,7.57,OVA (4 eps),Sep 2009 - Aug 2010
1450,Moyashimon,7.57,TV (11 eps),Oct 2007 - Dec 2007
1451,No.6,7.57,TV (11 eps),Jul 2011 - Sep 2011
1452,Patapata Hikousen no Bouken,7.57,TV (26 eps),Jan 2002 - Jun 2002
1453,Saint Seiya: Meiou Hades Elysion-hen,7.57,OVA (6 eps),Mar 2008 - Aug 2008
1454,Seitokai Yakuindomo,7.57,TV (13 eps),Jul 2010 - Sep 2010
1455,Shakugan no Shana II (Second),7.57,TV (24 eps),Oct 2007 - Mar 2008
1456,Sora no Otoshimono: Tokeijikake no Angeloid,7.57,Movie (1 eps),Jun 2011 - Jun 2011
1457,Sword Art Online Movie: Ordinal Scale,7.57,Movie (1 eps),Feb 2017 - Feb 2017
1458,Tada-kun wa Koi wo Shinai,7.57,TV (13 eps),Apr 2018 - Jun 2018
1459,Tamayura: More Aggressive,7.57,TV (12 eps),Jul 2013 - Sep 2013
1460,To LOVE-Ru Darkness 2nd Specials,7.57,Special (2 eps),Feb 2016 - Feb 2016
1461,Yama no Susume Third Season,7.57,TV (13 eps),Jul 2018 - Sep 2018
1462,Yamada-kun to 7-nin no Majo (TV),7.57,TV (12 eps),Apr 2015 - Jun 2015
1463,Minami-ke Okaeri,7.56,TV (13 eps),Jan 2009 - Mar 2009
1464,Mobile Fighter G Gundam,7.56,TV (49 eps),Apr 1994 - Mar 1995
1465,Mobile Suit Gundam 00 Special Edition,7.56,OVA (3 eps),Oct 2009 - Feb 2010
1466,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.56,TV (26 eps),Apr 2004 - Sep 2004
1467,Net-juu no Susume,7.56,ONA (10 eps),Oct 2017 - Dec 2017
1468,Nijuu Mensou no Musume,7.56,TV (22 eps),Apr 2008 - Sep 2008
1469,Nobunaga Concerto,7.56,TV (10 eps),Jul 2014 - Sep 2014
1470,Nodame Cantabile: Finale OVA,7.56,OVA (1 eps),Apr 2010 - Apr 2010
1471,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,7.56,Movie (1 eps),Oct 2018 - Oct 2018
1472,Sakamoto Desu ga?,7.56,TV (12 eps),Apr 2016 - Jul 2016
1473,Shounen Onmyouji,7.56,TV (26 eps),Oct 2006 - Mar 2007
1474,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,7.56,Movie (1 eps),Mar 1995 - Mar 1995
1475,Sword Art Online: Alicization,7.56,TV (24 eps),Oct 2018 - Mar 2019
1476,Uchiage Hanabi,7.56,Music (1 eps),Aug 2017 - Aug 2017
1477,Un-Go: Inga-ron,7.56,Movie (1 eps),Nov 2011 - Nov 2011
1478,Voy@ger,7.56,ONA (1 eps),Aug 2021 - Aug 2021
1479,Wakakusa Monogatari: Nan to Jo-sensei,7.56,TV (40 eps),Jan 1993 - Dec 1993
1480,Wu Dong Qian Kun 3rd Season,7.56,ONA (12 eps),May 2022 - Jul 2022
1481,Aa! Megami-sama!: Sorezore no Tsubasa,7.56,TV (22 eps),Apr 2006 - Sep 2006
1482,Angel Beats! Specials,7.56,Special (2 eps),Dec 2010 - Jun 2015
1483,BanG Dream! Morfonication,7.56,Special (2 eps),Jul 2022 - Jul 2022
1484,Black Jack 21,7.56,TV (17 eps),Apr 2006 - Sep 2006
1485,Demi-chan wa Kataritai,7.56,TV (12 eps),Jan 2017 - Mar 2017
1486,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.56,Movie (1 eps),Mar 1995 - Mar 1995
1487,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.56,TV (13 eps),Apr 2015 - Jun 2015
1488,Durarara!!x2 Ketsu: Dufufufu!!,7.56,Special (1 eps),Jul 2016 - Jul 2016
1489,Free!: Dive to the Future - Soushun no Build-up!,7.56,Special (1 eps),Jun 2018 - Jun 2018
1490,Garo Movie: Divine Flame,7.56,Movie (1 eps),May 2016 - May 2016
1491,Gensoumaden Saiyuuki,7.56,TV (50 eps),Apr 2000 - Mar 2001
1492,Gugure! Kokkuri-san,7.56,TV (12 eps),Oct 2014 - Dec 2014
1493,Higashi no Eden Movie I: The King of Eden,7.56,Movie (1 eps),Nov 2009 - Nov 2009
1494,Hokuto no Ken: Raoh Gaiden Gekitou-hen,7.56,Movie (1 eps),Apr 2007 - Apr 2007
1495,Hybrid Child,7.56,OVA (4 eps),Oct 2014 - Jan 2015
1496,Initial D Battle Stage,7.56,OVA (1 eps),May 2002 - May 2002
1497,InuYasha Movie 1: Toki wo Koeru Omoi,7.56,Movie (1 eps),Dec 2001 - Dec 2001
1498,Kami no Tou,7.56,TV (13 eps),Apr 2020 - Jun 2020
1499,Kara no Kyoukai Remix: Gate of Seventh Heaven,7.56,Movie (1 eps),Mar 2009 - Mar 2009
1500,Aa! Megami-sama! Movie,7.55,Movie (1 eps),Oct 2000 - Oct 2000
